Lost,Total Datagrams,Loss Rate (%)
3420,70045,4.882575487186808
3541,70002,5.058426902088511
3570,70051,5.096286990906625
6182,70028,8.828995131782268
3456,70043,4.934111902688349
3614,70015,5.161751053345712
3478,70021,4.967081304180175
3404,70039,4.860149345364725
3503,70006,5.003856812273233
3541,70056,5.054527806326368
3459,70001,4.941357980600277
3581,70055,5.11169795160945
3474,70015,4.961793901306863
3593,70014,5.131830776701802
3562,70056,5.08450382551102
3533,70019,5.045773290106971
3354,70027,4.789581161551973
3479,70024,4.968296584028333
9225,70045,13.170565900820176
3487,70002,4.981286248964315
3500,70016,4.998857404021938
3468,70028,4.952304792368767
3607,70051,5.1491056515966935
3528,70032,5.037697052775874
3449,70013,4.926227986231129
3494,70030,4.989290304155362
3553,70046,5.072381006766982
3395,69994,4.850415749921422
3570,70048,5.096505253540429
3524,70047,5.03090781903579
3504,70006,5.00528526126332
3525,70025,5.033916458407712
4428,70039,6.322191921643655
5937,70031,8.477945044425937
3552,70017,5.073053686961738
3541,70050,5.05496074232691
3516,70023,5.021207317595647
3555,70018,5.077265845925334
3491,70025,4.985362370581934
3558,70035,5.08031698436496
3465,70017,4.948798149020952
3441,70036,4.913187503569593
3593,70015,5.131757480539885
3386,70032,4.834932602238976
3564,70035,5.08888412936389
3505,70009,5.00649916439315
3494,70034,4.989005340263301
3486,70056,4.976019184652278
5802,70019,8.286612006749717
3412,70028,4.872336779573884
3438,70033,4.90911427469907
3546,70022,5.064122704292936
3486,70040,4.977155910908052
3585,70029,5.119307715375059
3441,70026,4.913889126895724
3547,70024,5.06540614646407
3581,70022,5.1141069949444455
3433,70019,4.902954912238107
3520,70040,5.025699600228441
3491,70021,4.985647162993959
3487,70032,4.979152387480009
3505,70031,5.004926389741686
3562,70003,5.08835335628473
6146,70023,8.777556379259096
3484,70049,4.973661294236891
3462,70017,4.944513475298856
3493,70045,4.986794203726176
3401,70010,4.857877446079131
3490,70053,4.981942243729748
3507,70044,5.006852835360631
3531,70007,5.043781336152099
10515,69887,15.045716656888978
13244,69801,18.97394020142978
14536,69982,20.77105541424938
14483,70008,20.68763569877728
14861,70051,21.21454368959758
14749,69973,21.078130135909564
7524,70476,10.675974799931891
6202,70023,8.857323188349723
3517,70050,5.020699500356888
3479,69991,4.970639082167707
3566,70076,5.088760774016782
3531,70027,5.042340811401316
3476,70007,4.965217763937892
3528,70035,5.037481259370315
3573,70039,5.101443481488885
3506,70022,5.006997800691211
3538,70044,5.051110730398036
3534,70015,5.047489823609227
3467,70010,4.952149692901014
3571,70052,5.097641751841489
3552,69970,5.076461340574532
3502,70092,4.996290589510929
5863,69988,8.378099290197353
3457,70033,4.9362443419530795
3485,70046,4.975301944436513
3473,70031,4.95923233996373
3525,70021,5.034204024506934
3516,70001,5.022785388780161
3468,70025,4.952516958229205
3695,70078,5.27269613858843
3488,70011,4.982074245475711
4855,70033,6.9324461325375175
3661,70029,5.227834182981336
3474,70011,4.962077387839054
3539,70052,5.051961400102781
3450,70019,4.927234036475814
3483,70046,4.9724466778973815
5827,70007,8.323516229625515
3426,70027,4.892398646236452
3404,70014,4.861884765903962
3573,70036,5.101662002398767
3615,70014,5.16325306367298
3549,70053,5.0661641899704515
3427,70033,4.8934073936572755
3528,69826,5.052559218629163
4507,70225,6.417942328230687
3460,69827,4.955103326793361
14347,69799,20.554735741199732
7211,70439,10.23722653643578
3551,70053,5.069019171198949
3481,70007,4.972359906866456
3443,70028,4.916604786656766
5727,70036,8.17820832701766
3569,70010,5.0978431652621055
3424,70065,4.8868907443088565
3493,70033,4.987648679908043
3505,70012,5.006284636919385
3514,70025,5.018207782934666
3574,70026,5.103818581669666
3471,70038,4.955881093120877
3492,70038,4.985864816242612
3483,70004,4.975429975429976
3414,70045,4.874009565279463
3532,70012,5.044849454379249
3420,70040,4.882924043403769
3559,70038,5.081527170964334
3457,70011,4.937795489280257
6211,70038,8.868758781718661
3561,70037,5.084455359310079
3457,70023,4.936949288091056
3479,70014,4.969006198760248
3471,70021,4.957084303280444
3468,70048,4.950890817724988
3562,69996,5.088862220698326
3547,70043,5.064032094570478
3533,70058,5.042964400924948
3570,69997,5.10021858079632
3590,70053,5.124691305154669
3495,70023,4.991217171500793
3404,70009,4.862231998743019
3477,70045,4.963951745306589
3419,69997,4.884495049787848
6227,70064,8.888006844033196
3431,70010,4.900728467361805
3572,70043,5.099724454977657
3506,70025,5.0067832916815425
3515,70003,5.021213376569576
3348,70031,4.780739958018592
3439,70059,4.908719793317061
3634,70029,5.1892787273843695
3470,69983,4.9583470271351615
3523,70054,5.028977645816084
3537,70013,5.051918929341694
3477,70040,4.964306110793832
3540,70053,5.053316774442209
3431,70026,4.899608716762346
3586,70017,5.121613322478827
6167,70009,8.809550072438041
3447,70055,4.920419670259083
3493,70002,4.989857432644781
3546,70045,5.06245984724106
3502,70019,5.001499592967623
3332,70028,4.758096761295482
3504,70015,5.004641862458045
3492,70067,4.983801218833403
3482,69991,4.974925347544684
3403,70049,4.858027951862268
3533,70015,5.04606155823752
3526,70040,5.034266133637921
3664,70023,5.232566442454622
3388,70046,4.836821517288639
3525,70027,5.03377268767761
6033,70001,8.618858949858057
3489,70033,4.981937086801936
3459,70047,4.938112981283995
3510,70022,5.012710291051384
3549,70000,5.07
3471,70047,4.955244335945865
3434,70053,4.902002769331792
3507,69989,5.010787409450057
3578,70041,5.108436487200354
3421,70012,4.886305204822031
3517,70053,5.020484490314476
3514,70027,5.018064460850815
3557,70014,5.080412488930786
3492,70029,4.986505590541062
3555,70029,5.076468320267318
5970,70037,8.52490881878958
3546,70021,5.064195027206124
3485,70042,4.975586076925274
3502,70016,5.001713893967094
3507,69999,5.010071572451035
3499,70055,4.994647063021911
3412,70009,4.8736591009727315
3461,70077,4.938852976012101
3459,69989,4.942205203674863
3574,70019,5.104328825033205
3602,70042,5.142628708489192
3566,70036,5.091667142612371
5840,69715,8.37696335078534
7655,70335,10.883628350039098
3414,70023,4.875540893706354
5751,70041,8.211795636218975
3465,70041,4.9471024114447255
3601,70029,5.142155392765854
3550,70002,5.071283677609211
3609,69994,5.156156241963597
3481,70093,4.966259112892871
3514,70027,5.018064460850815
3494,70004,4.991143363236387
3468,70032,4.952021932830706
3581,70018,5.114399154503127
3498,70014,4.996143628417174
3450,70070,4.923647780790638
3563,69985,5.091090948060298
3467,70056,4.948898024437593
3525,70023,5.034060237350585
6231,70043,8.897178055423073
3398,70026,4.852483363322194
3479,70001,4.969929001014271
3474,70024,4.961156175025706
3494,70038,4.988720408920871
3557,70043,5.07830903873335
3459,70001,4.941357980600277
3554,70048,5.073663773412517
3514,70009,5.019354654401577
3518,70034,5.023274409572493
3423,70063,4.885602957338396
3491,70016,4.986003199268739
3458,70024,4.938306866217297
11826,69627,16.984790383041062
7138,70432,10.13459791004089
5801,70032,8.284142727397835
3577,70023,5.108321551490224
3559,69998,5.084430983742393
3606,70059,5.147090309596197
3568,70040,5.094231867504283
3485,70032,4.976296550148503
3547,69971,5.069242972088436
3577,70056,5.105915267785771
3461,70047,4.9409682070609735
3375,70029,4.8194319496208715
3459,70003,4.941216804994072
3477,70064,4.962605617720941
3553,69984,5.076874714220393
3502,70062,4.998429962033627
3563,70023,5.0883281207603215
5980,70030,8.540492674951256
3491,70032,4.9848640621430205
3478,70018,4.96729412436802
3605,70025,5.14816137093895
3513,70024,5.016851365246201
3555,70026,5.076685802416246
3589,70047,5.123702656787586
3502,70020,5.001428163381891
3519,70032,5.024845784784099
3509,70056,5.008850062806897
3488,69997,4.98307070303013
3563,70031,5.08774685496423
3455,70044,4.932613785620467
3513,70013,5.017639581220631
3453,70015,4.931800328501035
6272,70045,8.954637462290835
3516,70034,5.020418653796727
3515,70027,5.019492481471433
3528,70041,5.037049728016448
3440,70030,4.912180494073969
3466,69998,4.951570044858424
3410,70036,4.868924553086984
3474,70046,4.95959797847129
3517,70024,5.022563692448304
3503,69994,5.004714689830557
3531,70039,5.0414768914461945
3443,70052,4.914920344886656
3675,70021,5.248425472358292
3647,70007,5.209479052094791
3527,70024,5.036844510453559
15743,69943,22.509374968713495
8400,70155,11.973487278169767
3509,70008,5.01228431036453
3503,70028,5.002284800365568
3478,70014,4.967577912988831
6242,70055,8.910142031261152
3481,70028,4.970868795339007
3397,70028,4.850916776146684
3504,70021,5.004213021807743
3524,70047,5.03090781903579
3440,69995,4.914636759768555
3508,70020,5.009997143673236
3531,70058,5.0401096234548515
3566,70011,5.0934853094513715
3521,70049,5.026481462975917
6049,70016,8.64086739690364
3524,70029,5.032200945322652
3478,70032,4.966301119488234
3491,70033,4.98479288335499
3437,70040,4.9071958880639635
3446,69990,4.9235605086440914
3537,70042,5.0498272465092375
3507,70046,5.006709876366959
3528,70019,5.038632371213528
3461,70012,4.943438267725533
3495,70033,4.990504476461097
3429,70035,4.896123366887985
3516,70001,5.022785388780161
3471,70027,4.9566595741642505
3600,69952,5.1463860933211345
6920,70132,9.867247884557724
3589,70011,5.126337289854451
3601,70047,5.1408340114494555
3554,70008,5.0765626785510225
3504,70050,5.002141327623126
3419,70006,4.883867097105962
3480,70014,4.970434484531665
3477,70042,4.96416435852774
3525,70014,5.034707344245437
3490,70067,4.980946808055147
3468,70001,4.954214939786575
3382,70063,4.827084195652484
3477,70026,4.965298603375889
3494,70030,4.989290304155362
3433,70015,4.903235021066914
6044,70043,8.628994552150942
3432,70023,4.901246733216229
3443,70026,4.9167452089224
3578,70048,5.107925993604385
3512,70016,5.01599634369287
3481,70021,4.971365733137201
3543,70028,5.05940480950477
3518,70011,5.024924654697119
10653,69935,15.232716093515409
13560,69806,19.42526430392803
13131,69930,18.777348777348777
12909,70011,18.438531087971892
13382,70189,19.065665560130505
5518,70277,7.851786501985002
3545,70083,5.058288029907396
6245,70024,8.919125504275016
3380,70032,4.82636509024446
3462,70012,4.94486659429812
5491,70029,7.8410372845535425
3542,69991,5.060650655084225
3413,70064,4.871260561772094
3540,70034,5.0546877231059195
3527,70012,5.037707821516311
3599,70040,5.138492290119932
3540,70025,5.055337379507319
3489,70008,4.983716146726088
3533,70044,5.043972360230712
3651,70026,5.213777739696684
3381,70022,4.82848247693582
3532,70039,5.042904667399592
5798,70033,8.279299448689002
3592,69998,5.13157518786251
3510,70070,5.009276437847866
3552,70001,5.07421322552535
3600,70033,5.140433795496409
3670,70004,5.242557568138963
3443,70044,4.915481697218891
3542,70044,5.0568214265318945
3517,70037,5.0216314233904935
3537,70033,5.050476204075221
4000,69603,5.7468787264916745
4441,70462,6.302687973659562
3579,69998,5.113003228663676
3473,70041,4.95852429291415
3493,70017,4.988788437093849
5760,70030,8.2258389400278
3571,70013,5.100481339179867
3468,70067,4.9495482894943414
3509,70017,5.011640030278361
3537,70022,5.051269600982549
3538,70048,5.050822293284605
3468,70004,4.954002628421232
3507,70027,5.00806831650649
3556,70004,5.079709730872522
3476,70056,4.9617448898024445
3428,70029,4.89511488097788
3595,70042,5.132634704891351
3568,69859,5.107430681801915
3449,70129,4.918079539135023
3541,70013,5.057632154028537
6103,70099,8.707576282450155
3493,70037,4.987363821979811
3480,69978,4.972991511617937
3593,70085,5.126631946921596
3405,70012,4.8634519796606295
3594,69885,5.142734492380339
3471,70155,4.947615993158007
3508,70039,5.0086380445180545
3484,69778,4.992977729370288
3438,70308,4.889912954429083
3475,70019,4.96293863094303
3963,69654,5.689551210267895
8994,70287,12.796107388279482
9649,69721,13.839445791081598
10877,70000,15.53857142857143
12314,70362,17.501390901743047
9285,69768,13.308393532851737
9497,70172,13.533888160519867
4486,70243,6.386401491963611
3482,70050,4.970735189150607
3508,70003,5.011213805122638
3500,70034,4.997572607590599
3563,70038,5.087238356320854
3415,70021,4.8771082960826035
3583,70037,5.115867327269872
3481,70009,4.97221785770401
3400,70021,4.855686151297467
3478,70034,4.966159294057173
3425,70007,4.892367906066536
3412,70070,4.869416297987727
6140,70042,8.767431417379065
3538,70013,5.053347235513404
3576,70035,5.106018419361748
3420,70005,4.885365331047782
3524,70043,5.031195122995874
3575,70039,5.104299033395679
8253,69824,11.819718148487626
8498,69830,12.169554632679363
8109,70124,11.56380126632822
8663,70051,12.366704258326076
5101,70271,7.259040002276899
3553,70022,5.074119562423238
3488,70067,4.978092397276892
3514,70036,5.017419612770575
3616,70010,5.164976431938294
6732,70018,9.615342712948785
4225,69561,6.073805724472046
9497,70493,13.472259656987218
3397,70054,4.8491163959231445
3518,70032,5.023417866118346
3522,70002,5.031284820433702
3426,70038,4.891630257860019
3539,69975,5.05752054305109
11761,69757,16.859956706853794
10102,70357,14.35820174254161
3484,70032,4.97486863148275
3592,70042,5.128351560492276
3406,69993,4.866200905804866
3547,70072,5.0619362940975
3529,69989,5.042220920430354
6041,69999,8.630149033364894
3630,70033,5.183270743792212
7529,69553,10.824838612281281
7786,70533,11.03880453121234
3475,70046,4.961025611740856
3481,70005,4.972501964145418
3525,70015,5.034635435263872
3619,70052,5.166162279449551
3475,70021,4.962796875223147
3408,70052,4.864957460172444
8421,70017,12.027079137923648
3570,70021,5.098470458862341
3559,70025,5.0824705462334885
3562,70042,5.085520116501527
3434,70009,4.905083632104444
6104,70036,8.716294780533511
3547,70032,5.064827507425177
3592,69997,5.131648499221395
3517,70041,5.021344640995988
3490,70012,4.984859738330572
3511,70072,5.010560566274689
3462,70012,4.94486659429812
3615,70030,5.162073397115522
3514,70014,5.018996200759848
3583,70033,5.116159524795454
3512,70054,5.013275473206384
3506,70035,5.006068394374241
3393,70017,4.8459659796906465
3523,70019,5.031491452320084
3422,70014,4.88759390978947
6002,70056,8.568704423442627
3458,69994,4.9404234648684175
3525,70048,5.032263590680676
3428,69989,4.897912529111718
3506,70036,5.005996915871838
3453,70056,4.928914011647825
3441,70024,4.914029475608363
3445,70034,4.9190393237570325
3536,70022,5.049841478392506
3489,70018,4.983004370304779
3584,70036,5.11736821063453
3418,70014,4.881880766703802
3627,70031,5.1791349545201415
3426,69774,4.910138446985983
7648,70313,10.877078207443859
6698,69517,9.636375287756632
4451,70531,6.310700259460379
6197,69815,8.876315977941703
4533,70247,6.452944609734224
3393,70016,4.846035191956124
3445,70021,4.919952585652876
3528,70043,5.036905900661023
3463,69906,4.953795096272137
12379,70142,17.648484502865617
3466,69996,4.951711526372936
3497,70035,4.993217676875847
3529,70068,5.03653593651881
3559,70010,5.083559491501214
3511,70024,5.01399520164515
3508,70058,5.007279682548745
5832,69984,8.333517893622659
3605,70086,5.143680620951403
3595,70009,5.1350540644774245
3436,70023,4.906959141996201
3623,70046,5.172315335636582
3495,70004,4.992571853036969
3571,70037,5.09873352656453
3415,70009,4.877944264308875
3541,70055,5.054599957176504
3537,70018,5.051558170756091
3430,70006,4.899580035996914
3529,70041,5.038477463200126
3459,70044,4.938324481754326
3546,70024,5.063978064663544
3446,69992,4.923419819407933
6042,70035,8.627251432095331
3461,70049,4.940827135291011
3497,70053,4.991934678029493
3516,70001,5.022785388780161
3416,70039,4.8772826568054946
3482,70012,4.973433125749872
3651,70022,5.214075576247465
3463,70041,4.944246941077369
3444,70029,4.917962558368676
3418,70030,4.88076538626303
3556,70058,5.075794341831054
3553,70014,5.074699345845117
3549,70030,5.0678280736827075
3530,70041,5.039905198383804
3449,70017,4.92594655583644
5875,69982,8.395962947051785
3568,70048,5.093650068524441
3534,70025,5.046769011067475
3415,70065,4.874045529151502
3461,69981,4.945628099055458
3525,70046,5.032407275219142
3454,70027,4.932383223613749
3496,70007,4.993786335652149
3511,70062,5.0112757272130395
3583,70009,5.117913411132855
3526,70048,5.033691183188671
3564,70016,5.090265082266911
3483,70043,4.972659651928101
3484,70026,4.975294890469254
3439,70012,4.9120150831286065
6217,70023,8.879759235002961
3455,70040,4.932895488292404
3482,70034,4.971870805608704
3609,70012,5.154830600468491
7501,69582,10.780086804058522
10452,70465,14.832895763854395
3519,70067,5.0223357643398465
3516,70024,5.021135610647778
3469,70044,4.952601222088973
3483,69983,4.976922967006273
3593,70053,5.128973776997416
3587,70049,5.120701223429314
3722,70022,5.315472280140527
3506,70002,5.008428330619125
3505,70020,5.005712653527564
5957,70015,8.509577343493667
3457,70075,4.933285765251516
3374,69987,4.820895309128838
3394,70044,4.845525669579122
3518,70018,5.02442229141078
3472,70017,4.958795721039176
3499,70066,4.993862929238147
3545,70014,5.063273059673779
3370,70028,4.812360769977723
3456,69998,4.937283922397783
3564,70080,5.085616438356165
3416,70009,4.879372652087588
3482,70012,4.973433125749872
3436,70017,4.907379636374023
3511,70047,5.012348851485431
6099,70005,8.712655610010001
3477,69989,4.967923530840561
3441,70080,4.910102739726027
3582,70046,5.113782371584388
3479,70029,4.96794185266104
3564,70040,5.088520845231296
3394,70015,4.847532671570378
3568,70021,5.09561417289099
3457,70017,4.937372352428696
3534,70055,5.044607808150739
3432,70007,4.9023669061665265
3598,70039,5.137137880323819
3566,70045,5.091012920265543
3470,70002,4.957001228536328
3546,70064,5.061087006165791
6382,70015,9.115549250101427
3411,70015,4.8718131828893805
3549,70037,5.067321558604738
3996,70034,5.7058000399805815
3540,70012,5.05627606695995
3588,70040,5.122786978869217
3565,70006,5.0924206496586
3508,70075,5.00606493043168
3521,70008,5.029425208547594
3476,70011,4.964934081787148
3480,70032,4.96915695681974
3486,70034,4.977582317160237
3480,70014,4.970434484531665
3551,70036,5.070249585927238
3506,70025,5.0067832916815425
5882,70014,8.40188082086842
3500,70028,4.998000799680128
3439,70068,4.908089284694868
3589,69991,5.127802145990199
3461,70049,4.940827135291011
3492,70015,4.987502677997572
3483,70047,4.972375690607735
3450,70031,4.926389741685825
3526,70030,5.034985006425818
3439,70007,4.912365906266516
3488,70021,4.9813627340369315
3396,70022,4.849904315786467
3503,70066,4.999571832272428
4831,70001,6.901329981000272
4510,70048,6.438442211055276
6106,70023,8.72120299874414
3435,70024,4.9054609848052095
3457,70033,4.9362443419530795
3473,70025,4.959657265262407
3477,70038,4.9644478711556586
3402,70005,4.859652881937004
3527,70029,5.036484884833426
3506,70035,5.006068394374241
3466,70027,4.949519471061162
3429,70038,4.89591364687741
3464,70017,4.94736992444692
3555,70048,5.075091365920511
3534,70026,5.046696941136149
3550,70024,5.069690391865646
3520,70000,5.0285714285714285
5733,70060,8.183515952145967
3529,70012,5.040564474661487
3521,70056,5.025979216626698
3456,69992,4.937707166533318
3536,70014,5.050418487731025
3450,70061,4.924280270050384
3476,70041,4.962807498465184
3455,70016,4.934586380255942
3408,70018,4.867319832043189
3520,70008,5.027996800365672
3413,70057,4.871747291491214
3356,70023,4.792710966396755
3469,70019,4.954369528270898
3496,70046,4.991005910401736
3601,70014,5.14325706287314
6013,70040,8.585662505721505
3473,70023,4.959798923210945
3465,70029,4.947950134944095
3487,70021,4.979934591051256
3553,70019,5.074336965680744
3476,70039,4.962949214009338
3425,70051,4.889294942256356
3435,70027,4.905250831822012
3459,70009,4.940793326572298
3453,70055,4.9289843694240245
3542,70014,5.0589882023595285
3446,70040,4.920045688178184
3487,70031,4.979223486741586
3486,70010,4.979288673046708
3557,70022,5.079832052783411
5627,70014,8.037525414602271
3526,70075,5.031751694612915
3485,70009,4.977931408818867
3452,70009,4.930794612121299
3453,70041,4.929969589240588
3414,70047,4.873870401301983
3484,69997,4.977356172407389
3549,70026,5.068117556336218
3490,70053,4.981942243729748
3527,70012,5.037707821516311
3545,70022,5.062694581702893
3621,70045,5.169533871082875
3483,70014,4.974719341845916
3505,70035,5.00464053687442
3637,70002,5.195565840975972
5543,70034,7.9150718191413105
3448,70056,4.921776864222907
3601,70044,5.14105419450631
3439,70011,4.912085243747411
3446,70028,4.920888787342205
3493,70019,4.988645938959426
3530,70002,5.04271306534099
3534,70066,5.043815830788114
3517,70035,5.021774826872278
3651,69998,5.215863310380297
3579,70032,5.110520904729267
3488,70032,4.980580306145762
3554,70010,5.076417654620768
3385,70058,4.8317108681378285
3408,70013,4.867667433190979
5918,70030,8.451657475680506
3431,70046,4.898209747879965
3410,69993,4.871915763004872
3541,70036,5.055971214803815
3520,70070,5.023547880690738
3481,69998,4.972999228549387
3645,70048,5.203574691640019
3516,70028,5.0208488033358085
3464,70017,4.94736992444692
3459,70025,4.93966440556944
3307,70037,4.7217899110470185
3476,70038,4.963020074816528
3564,69975,5.093247588424437
3469,70060,4.951470168427063
3503,70036,5.001713404534811
5668,70029,8.09463856410456
3420,70023,4.884109506876312
3545,70036,5.061682563253185
3485,70027,4.9766518628529
3581,70014,5.114691347444797
4745,70057,6.773056225644831
3452,69984,4.932556012802927
3514,70030,5.017849493074396
3560,70023,5.084043814175343
3571,70053,5.097568983483933
3472,70040,4.957167332952599
4340,70010,6.199114412226825
3423,70037,4.887416651198652
3495,70036,4.990290707636072
3570,70007,5.0994900509949
5603,70021,8.00256705076975
3490,70020,4.9842902027992
3493,70047,4.986651819492626
3521,70027,5.028060605195139
3419,70040,4.881496287835523
3537,70025,5.051053195287397
3484,70033,4.974797595419302
3510,70040,5.011422044545974
3396,70013,4.850527759130447
3388,70022,4.838479335066122
3490,70022,4.984147839250521
3539,70037,5.053043391350286
3574,70018,5.104401725270645
3448,70032,4.92346355951565
3537,70043,5.049755150407607
5943,69986,8.492836766993339
4155,70077,5.929192174322531
3456,69986,4.9381304832395045
3545,70060,5.059948615472452
3539,70004,5.055425404262614
3520,70054,5.024695235104348
3604,70036,5.1459249528813755
3527,69998,5.038715391868339
3374,70012,4.819173855910416
3487,70062,4.977020353401273
3520,70017,5.027350500592713
3381,70041,4.827172656015763
3494,70029,4.989361550214911
3474,69979,4.964346446791181
3629,70070,5.179106607678037
6327,69988,9.041090176378006
3535,70064,5.045387074674583
3572,70016,5.101691042047532
3492,70046,4.985295377323473
3597,70027,5.136590172362089
3541,70031,5.056332195741886
3506,70029,5.006497308258007
3489,70018,4.983004370304779
3527,70068,5.033681566478278
3508,69993,5.011929764405012
3482,70045,4.971090013562709
3447,70008,4.923723003085362
3495,70030,4.990718263601314
3497,69983,4.996927825329008
3493,70079,4.984374777037344
6156,70021,8.791762761749101
3605,70045,5.146691412663288
3507,69985,5.011073801528899
3530,70087,5.036597371837859
3612,69979,5.1615484645393614
3631,70056,5.182996459974877
3510,69989,5.015073797311006
3567,70074,5.090333076462026
3513,70012,5.017711249500086
3475,70005,4.963931147775159
3574,70056,5.101632979330821
3604,70030,5.146365843210053
3520,70004,5.02828409805154
3468,70052,4.950608119682522
3640,70029,5.197846606405918
6079,70020,8.682502161492673
3432,70018,4.901596732268845
3617,70056,5.1630124471851095
3414,70026,4.875332019535601
3460,70015,4.941798186102978
3498,70024,4.995430138238318
3510,70033,5.011922950608998
3471,70028,4.956588793054207
3508,70025,5.009639414494823
3459,70052,4.93776052075601
3532,69996,5.0460026287216415
3614,70053,5.158951079896649
3461,70028,4.942308790769406
3498,69843,5.008375928869035
3484,70180,4.964377315474494
5762,70063,8.2243324103907
3444,69991,4.920632652769641
3485,70046,4.975301944436513
3387,70056,4.8347036656389175
3467,70012,4.952008227161058
3555,70015,5.0774833964150545
3503,70031,5.0020705116305635
3405,70039,4.861577121318122
3715,70036,5.304414872351362
3526,70007,5.036639193223535
3539,70027,5.053764976366259
4804,70050,6.857958600999287
3434,70004,4.905433975201417
3466,70034,4.949024759402576
3443,70039,4.915832607547223
6227,70048,8.890226177171153
3481,70017,4.971649742205464
3476,70002,4.965572412216794
3507,70009,5.009355939950578
3543,70076,5.055939265939837
3570,69998,5.100145718449099
3394,70050,4.845110635260528
3453,69991,4.933491448900574
3429,70084,4.892700188345414
3415,69972,4.880523638026639
3528,70081,5.03417474065724
3585,69996,5.121721241213784
3501,70032,4.999143248800548
3595,70027,5.133734131120853
3526,70044,5.03397864199646
5590,70024,7.983391447270113
3464,70009,4.947935265465868
3524,70040,5.0314106225014275
3450,70040,4.925756710451171
3425,70014,4.891878767103722
3431,70037,4.898839185002213
3416,70026,4.878188101562277
3429,70038,4.89591364687741
3437,70001,4.909929858144883
3462,70036,4.94317208292878
3571,70002,5.101282820490844
3546,70065,5.061014771997431
3568,70041,5.094159135363572
3484,70022,4.975579103710262
3487,70008,4.980859330362245
5657,70032,8.077991049550059
3442,70001,4.917072613248382
3541,70059,5.054311366134258
3439,70033,4.910542172975598
3414,70036,4.874635901536353
3484,70024,4.975436993030961
3552,70035,5.071749839366031
3528,70035,5.037481259370315
3514,70006,5.019569751164186
3509,69985,5.013931556762163
3590,70042,5.125496130892893
3470,70043,4.954099624516369
3521,70071,5.024903312354612
3593,69999,5.1329304704352925
3500,70046,4.996716443479999
5929,70024,8.468321467112997
3622,70040,5.171330668189606
3462,69970,4.947834786337001
3480,70074,4.966178611182464
3479,70019,4.9686513660577845
3517,70019,5.022922349647953
3436,70023,4.906959141996201
3453,70018,4.931589019966295
3430,70029,4.89797084065173
3411,70069,4.8680586279239035
3491,69990,4.987855407915417
3620,70063,5.1667784708048465
3473,70038,4.9587366857991375
3477,69975,4.968917470525187
3457,70032,4.936314827507425
5966,70046,8.518501093736075
3534,70044,5.045400034264177
3533,70018,5.045845354051815
3497,70007,4.995214764237862
3486,69984,4.98113854595336
3474,70084,4.956908852234462
3461,70025,4.942520528382721
3489,70040,4.981439177612793
3513,70036,5.015991775658233
3544,70024,5.061121901062493
3441,70030,4.91360845351992
3430,70014,4.899020195960808
3466,70026,4.949590152229172
3383,70032,4.8306488462417185
3560,70034,5.08324528086358
5723,70037,8.172321594053024
3559,70021,5.0827608860199085
3535,70024,5.048269164857763
3464,70045,4.945392247840673
3451,69998,4.9301408611674615
3542,70051,5.056316112546573
3449,70013,4.926227986231129
3492,70042,4.985580080523114
3604,70046,5.145190303514833
3504,70013,5.004784825675232
3421,69993,4.887631620304888
3571,70068,5.096477707369983
3546,70011,5.0649183699704325
3493,69991,4.990641653926933
3484,70055,4.973235315109557
5619,70057,8.02189226861873
3477,70020,4.965724078834619
3525,70030,5.033557046979865
3655,70025,5.2195644412709745
3481,70008,4.972288881270711
3512,70043,5.014062790000429
3636,70014,5.19324706487274
3423,70061,4.8857424244586865
3435,70032,4.904900616860863
3550,70027,5.069473203193054
3476,70011,4.964934081787148
3504,70031,5.003498450686124
3411,70008,4.872300308536167
3620,70044,5.168180001142139
3507,70027,5.00806831650649
6056,70057,8.64566760720426
3420,69985,4.886761448881903
3545,70040,5.061393489434609
3415,70009,4.877944264308875
3576,70032,5.106237148732008
3498,70040,4.994288977727013
3495,70009,4.992215286606007
3354,70053,4.787803520191855
3518,70037,5.023059240115939
3495,70015,4.99178747411269
3490,70035,4.983222674377097
3464,70016,4.947440585009141
3463,70020,4.945729791488146
3496,70042,4.991290939721881
3896,69914,5.5725605744200015
6454,70159,9.19917255356096
3440,70015,4.913232878668857
3637,70018,5.1943785883629925
3554,70039,5.074315738374334
3688,70042,5.265412181262671
3280,70003,4.6855134779938
3406,70017,4.864532899153063
3501,70061,4.99707397839026
3567,70018,5.094404296038162
3554,70010,5.076417654620768
3426,70020,4.892887746358183
3454,70068,4.929497059998858
3514,70016,5.018852833638025
3512,69984,5.018289894833105
3480,70070,4.966462109319252
5882,70026,8.400336280904932
3574,70019,5.104328825033205
3451,70021,4.92852144356693
3410,70046,4.8682294492190845
3565,70008,5.092275168552166
3437,70057,4.906005110124613
3382,69973,4.833292841524588
3524,70050,5.030692362598145
3498,70005,4.996785943861153
3499,70076,4.993150293966551
3531,70033,5.041908814416061
3534,69994,5.049004200360031
3487,70058,4.977304519112735
3517,70012,5.023424555790436
3488,70007,4.9823589069664465
6128,70024,8.751608655395716
3449,70040,4.924328954882924
3434,70041,4.902842620750703
3576,70015,5.1074769692208815
3486,70082,4.97417311149796
3546,69978,5.067306867872761
3534,70038,5.045832262486079
3514,70002,5.019856575526414
3467,70060,4.948615472452183
3448,70029,4.923674477716375
3462,70029,4.9436661954333205
3541,70003,5.058354641943916
3535,70044,5.046827708297641
3505,70046,5.003854609827828
